Date,High,Low,Open,Close,Volume,Adj Close,RSI-1,RSI-2,RSI-3,RSI-4,RSI-5,RSI-6,RSI-7,RSI-8,RSI-9,RSI-10,RSI-11,RSI-12,RSI-13,RSI-14,RSI-15,RSI-16,RSI-17,RSI-18,RSI-19,RSI-20,SMA-50,SMA-200
1996-12-31,7.671875,7.421875,7.671875,7.5,8338400.0,5.90079402923584,,,,,,,,,,,,,,,,,,,,,,
1997-01-02,7.484375,7.234375,7.46875,7.453125,11778400.0,5.863913536071777,0.0,,,,,,,,,,,,,,,,,,,,,
1997-01-03,7.703125,7.53125,7.5625,7.5625,5774400.0,5.949965476989746,100.0,82.3529411764706,,,,,,,,,,,,,,,,,,,,
1997-01-06,7.8125,7.5625,7.734375,7.59375,10281600.0,5.974553108215332,100.0,88.0,83.33333333333333,,,,,,,,,,,,,,,,,,,
1997-01-07,7.578125,7.453125,7.546875,7.484375,8089600.0,5.888500213623047,0.0,27.160493827160494,36.036036036036045,39.68072976054732,,,,,,,,,,,,,,,,,,
1997-01-08,7.640625,7.421875,7.5,7.4375,12529600.0,5.851620197296143,0.0,17.054263565891475,26.402640264026417,30.714916151809348,33.10464989654798,,,,,,,,,,,,,,,,,
1997-01-09,7.609375,7.484375,7.484375,7.578125,10835200.0,5.962257385253906,100.0,74.34052757793765,66.59176029962546,63.60686138154845,62.11357293738532,61.236317930276,,,,,,,,,,,,,,,,
1997-01-10,7.671875,7.4375,7.4375,7.625,9521600.0,5.9991374015808105,100.0,82.43021346469622,73.75698734922037,69.94767961206347,67.91151245661975,66.66626635161873,65.83251720021485,,,,,,,,,,,,,,,
1997-01-13,7.734375,7.484375,7.671875,7.515625,10945600.0,5.9130859375,0.0,33.355481727574755,42.13091336862449,45.36011695870585,46.953676653572884,47.88489648006784,48.490161192259286,48.913076809906954,,,,,,,,,,,,,,
1997-01-14,7.75,7.578125,7.578125,7.6875,11922400.0,6.048312664031982,100.0,76.78778060634113,71.21962431308636,68.53456162635472,66.97378698686884,65.96559449464144,65.26546931981153,64.75292587063011,64.36239450212855,,,,,,,,,,,,,
1997-01-15,7.71875,7.625,7.65625,7.703125,9804000.0,6.060606479644775,100.0,79.2468446099731,73.06582974022038,70.07309671824851,68.33194378988831,67.20674562341279,66.42517601446872,65.85292922161909,65.41687305580649,65.07406846911046,,,,,,,,,,,,
1997-01-16,7.84375,7.71875,7.734375,7.734375,13860800.0,6.0851922035217285,100.0,85.42363028629559,77.41263672291369,73.5251385367873,71.2841877914737,69.84589617328061,68.8517688095575,68.1265691734037,67.57553470751972,67.14332262205633,66.79559653795624,,,,,,,,,,,
