Date,High,Low,Open,Close,Volume,Adj Close,RSI-1,RSI-2,RSI-3,RSI-4,RSI-5,RSI-6,RSI-7,RSI-8,RSI-9,RSI-10,RSI-11,RSI-12,RSI-13,RSI-14,RSI-15,RSI-16,RSI-17,RSI-18,RSI-19,RSI-20,SMA-50,SMA-200
1996-12-31,11.6875,11.375,11.6875,11.375,6244800.0,7.637301445007324,,,,,,,,,,,,,,,,,,,,,,
1997-01-02,11.5625,11.25,11.5,11.5,7448200.0,7.721222400665283,100.0,,,,,,,,,,,,,,,,,,,,,
1997-01-03,11.5625,11.3125,11.5,11.3125,5615400.0,7.595335483551025,0.0,25.0,,,,,,,,,,,,,,,,,,,,
1997-01-06,11.5,11.0,11.4375,11.0625,9480800.0,7.4274797439575195,0.0,8.333333333333329,12.903225806451616,,,,,,,,,,,,,,,,,,,
1997-01-07,11.9375,11.25,11.25,11.9375,13868200.0,8.014967918395996,100.0,83.82352941176471,78.48605577689243,76.0,,,,,,,,,,,,,,,,,,
1997-01-08,12.125,11.75,12.0625,11.8125,8917000.0,7.931041717529297,0.0,67.85714285714286,67.58147512864494,66.87001407789771,66.3487016428193,,,,,,,,,,,,,,,,,
1997-01-09,12.0625,11.8125,11.8125,11.9375,7612400.0,8.014967918395996,100.0,76.72413793103448,73.17246273953158,71.44398004584065,70.42958593659047,69.7662092083775,,,,,,,,,,,,,,,,
1997-01-10,12.0625,11.75,11.75,12.0,7199000.0,8.056930541992188,100.0,81.75675675675676,76.24509033778476,73.85077575208857,72.51292965456291,71.66033763206377,71.07027682015391,,,,,,,,,,,,,,,
1997-01-13,12.0625,11.625,12.0,11.75,5137400.0,7.889078617095947,0.0,29.95049504950495,45.19042741409816,50.9487531349075,53.623183573300615,55.09294856177286,55.999489653313155,56.60586187130458,,,,,,,,,,,,,,
1997-01-14,11.9375,11.6875,11.875,11.75,11452600.0,7.889078617095947,,29.95049504950495,45.19042741409816,50.9487531349075,53.623183573300615,55.09294856177286,55.99948965331315,56.60586187130458,57.03621424302047,,,,,,,,,,,,,
1997-01-15,11.6875,11.4375,11.625,11.5625,7666000.0,7.763189315795898,0.0,10.324232081911262,26.782375949393284,36.04483258084171,41.08188913764495,44.08533606463837,46.03432362519232,47.38499588504968,48.36942155249406,49.11560657767333,,,,,,,,,,,,
1997-01-16,11.625,11.375,11.625,11.5625,7883000.0,7.763189315795898,,10.324232081911262,26.782375949393284,36.04483258084171,41.08188913764495,44.08533606463836,46.03432362519232,47.38499588504968,48.36942155249406,49.11560657767333,49.699079272837764,,,,,,,,,,,
1997-01-17,11.6875,11.375,11.625,11.6875,12106600.0,7.847116470336914,100.0,67.36024844720498,54.55189704304931,52.50969594919947,52.62382231634097,53.08419635444721,53.53690813787243,53.92091652161583,54.236725592181834,54.496143084571656,54.71095579367227,54.890749384277974,,,,,,,,,,
1997-01-20,11.78125,11.4375,11.75,11.4375,5138400.0,7.679262161254883,0.0,19.00630914826499,25.517521106448612,31.13499569232465,35.324053890440155,38.293267266920935,40.4237646449519,41.99660555380018,43.19275934606156,44.12719328581654,44.874349767083054,45.48378019022994,45.98942043916796,,,,,,,,,
1997-01-21,11.5625,11.375,11.4375,11.4375,10868800.0,7.679262161254883,,19.00630914826499,25.517521106448612,31.13499569232465,35.324053890440155,38.293267266920935,40.4237646449519,41.99660555380018,43.19275934606156,44.12719328581654,44.87434976708305,45.48378019022994,45.98942043916796,46.41514306358591,,,,,,,,
1997-01-22,11.5625,11.375,11.4375,11.5625,8006800.0,7.763189315795898,100.0,66.747013958843,53.41244090442375,49.43211737989219,48.540471016499346,48.604049343379046,48.93580377234651,49.31637784062378,49.677185918155494,49.99973725636918,50.28235270965737,50.5286656711722,50.74355806956069,50.9317559734906,51.09740335760112,,,,,,,
1997-01-23,11.625,11.375,11.5,11.375,15109600.0,7.637301445007324,0.0,24.111088007485563,28.986561344133094,32.27922682079455,35.094072296527,37.365657112564854,39.14758659223965,40.54505226703841,41.653666633727845,42.546595916008044,43.27707941922195,43.883488791044066,44.39365391537527,44.82801312013375,45.201798316442925,45.5265331207849,,,,,,
1997-01-24,11.5625,11.375,11.4375,11.5,7028800.0,7.721222400665283,100.0,59.01645096993346,51.27077417676488,48.2432564226596,47.26718649076475,47.14306428305425,47.34002279726428,47.64036235679225,47.95779265980068,48.259636889385,48.53509747628716,48.782252503518954,49.00263414722481,49.1989421907558,49.37408729694115,49.530809547859135,49.67154762596424,,,,,
1997-01-27,11.5,11.375,11.4375,11.4375,8305400.0,7.679262161254883,0.0,40.423516969522154,41.502965442767156,41.69125052820269,42.307903849855414,43.10570687152578,43.89297671207797,44.59898502122734,45.21009309104076,45.73318784608835,46.18066437286977,46.565005614893074,46.897117184176274,47.1860369707382,47.43910160536378,47.66222780867423,47.860188761481616,48.036849845001306,,,,
1997-01-28,11.625,11.4375,11.5,11.4375,8685800.0,7.679262161254883,,40.423516969522154,41.502965442767156,41.69125052820269,42.307903849855414,43.10570687152578,43.89297671207797,44.59898502122734,45.21009309104076,45.73318784608835,46.18066437286977,46.565005614893074,46.897117184176274,47.1860369707382,47.43910160536378,47.662227808674224,47.860188761481616,48.036849845001306,48.19535880742575,,,
1997-01-29,11.5625,11.4375,11.5,11.5,5979600.0,7.721222400665283,100.0,73.6408997711437,59.05452475722479,53.031483587251245,50.433695372789636,49.35176724623009,48.9522571177561,48.86296073755901,48.914452820019704,49.02759020639676,49.16455207186745,49.307064440111525,49.446386589795154,49.578539201567814,49.70195405933997,49.816283571071565,49.92178460729554,50.01899515194188,50.10856392815712,50.1911614844802,,
1997-01-30,11.625,11.5,11.5,11.625,6533000.0,7.805149078369141,100.0,91.83988042719623,78.45117428824238,69.07176836151795,63.34175659014539,59.91372478826207,57.825768068361995,56.5132206282327,55.65964429654745,55.0866503394402,54.691059174534935,54.41125830541334,54.20924371505097,54.06084305929891,53.950242753549674,53.866830957758566,53.80332185618448,53.75460960157965,53.71704965400712,53.68799722631033,,
1997-01-31,12.125,11.625,11.625,11.875,11413200.0,7.97300910949707,100.0,97.83073611895865,91.09978173742601,83.81311654315311,77.79701478203089,73.2844606443519,69.99552218477469,67.59433600335925,65.81534606425052,64.47162196927107,63.43605823714157,62.62249520941583,61.9719255788541,61.44329262753551,61.0075173378326,60.643630579596426,60.336246635527154,60.07389019479889,59.84787094504725,59.65151407696315,,
1997-02-03,11.875,11.625,11.875,11.6875,5331600.0,7.847116470336914,0.0,46.55848223582822,54.86794639726903,56.75969634491545,56.79942601214165,56.364247542228775,55.88513375105818,55.4773375503953,55.156272478973406,54.91007226181912,54.72249657873587,54.57929752444443,54.46936283344478,54.38438301979224,54.31823116332086,54.26639691882196,54.22554552627458,54.193193500382435,54.167475433528274,54.146977458928575,,
1997-02-04,11.75,11.625,11.6875,11.75,4362400.0,7.889078617095947,100.0,60.39592182237652,62.35412807063808,62.18464740016573,61.16660156680984,60.05345553576729,59.09214822507408,58.323420212243654,57.723824496886515,57.257825968939564,56.89356284258089,56.606023930862676,56.37647506790712,56.19109516948304,56.03969952282617,55.91474147103654,55.81058008600951,55.72295586985021,55.648618017504,55.58505903670915,,
1997-02-05,12.0625,11.5,11.8125,11.5625,10028200.0,7.763189315795898,0.0,23.65164990725893,35.703811868594016,41.40558314744834,44.35286946962004,46.04041441391162,47.10642722610716,47.838658261822324,48.37580646773109,48.7898233004054,49.120884044785015,49.393012656389885,49.62147230212109,49.81647459608229,49.985152798161174,50.132670754768846,50.262878309050556,50.378716572975925,50.482478743223936,50.57598392551709,,
1997-02-06,11.9375,11.6875,11.75,11.8125,7755400.0,7.931041717529297,100.0,70.88578009455065,65.33534172961575,63.24170918787264,61.83691685284642,60.70947270086913,59.79249520343633,59.054917219144485,58.465251672943516,57.99345657507827,57.61390863219555,57.306117323301365,57.054213577564745,56.8460739909356,56.67246739911636,56.526347400738764,56.40230446361146,56.29615464234788,56.20463495656808,56.12517865495582,,
