Date,High,Low,Open,Close,Volume,Adj Close,RSI-1,RSI-2,RSI-3,RSI-4,RSI-5,RSI-6,RSI-7,RSI-8,RSI-9,RSI-10,RSI-11,RSI-12,RSI-13,RSI-14,RSI-15,RSI-16,RSI-17,RSI-18,RSI-19,RSI-20,SMA-50,SMA-200
1996-12-31,5.671875,5.609375,5.640625,5.625,4947200.0,4.726345062255859,,,,,,,,,,,,,,,,,,,,,,
1997-01-02,5.6875,5.5,5.625,5.65625,4596000.0,4.7526044845581055,100.0,,,,,,,,100.0,,,,,,,,,,,,,
1997-01-03,5.84375,5.6875,5.71875,5.8125,6853600.0,4.883890151977539,100.0,100.0,,,,,,,100.0,,,,,,,,,,,,,
1997-01-06,5.890625,5.734375,5.8125,5.828125,7845600.0,4.897021770477295,100.0,100.0,100.0,,,,,,100.0,,,,,,,,,,,,,
1997-01-07,5.84375,5.8125,5.828125,5.84375,4583200.0,4.9101481437683105,100.0,100.0,100.0,100.0,,,,,100.0,,,,,,,,,,,,,
1997-01-08,5.875,5.703125,5.8125,5.71875,17476000.0,4.805119514465332,0.0,20.98765432098766,35.84158415841584,43.519029233314946,47.98168955472327,,,,0.0,,,,,,,,,,,,,
1997-01-09,5.78125,5.6875,5.75,5.6875,13426400.0,4.7788615226745605,0.0,15.044247787610615,28.890662410215484,36.623858889060806,41.27254015839635,44.32345797326548,,,0.0,,,,,,,,,,,,,
1997-01-10,5.765625,5.625,5.703125,5.75,9239200.0,4.831376552581787,100.0,60.165975103734446,55.04540867810292,55.44759073275081,56.48425973509276,57.44562622974007,58.243322088161165,,100.0,,,,,,,,,,,,,
1997-01-13,5.765625,5.515625,5.71875,5.546875,11206400.0,4.660701751708984,0.0,13.513513513513516,19.707814934405135,24.243945486923934,27.52271438762152,29.932466810505133,31.754105807342242,33.170095348973504,0.0,,,,,,,,,,,,,
1997-01-14,5.515625,5.328125,5.5,5.453125,21769600.0,4.581931114196777,0.0,7.876154263986976,13.643895576051278,18.00765381218723,21.239783452138823,23.65715676085398,25.50748320787727,26.958986149458653,0.0,,,,,,,,,,,,,
1997-01-15,5.5625,5.375,5.421875,5.53125,11301600.0,4.647572994232178,100.0,45.6584428067927,37.631634654736864,36.2330264369551,36.37046635146523,36.8884306180661,37.46715154217977,38.01329722112153,100.0,38.934437574163006,,,,,,,,,,,,
1997-01-16,5.59375,5.484375,5.546875,5.5625,5828800.0,4.673832416534424,100.0,59.0832328106152,46.54137957730123,42.99140018159249,41.946788816103165,41.735493333476235,41.82572387160108,42.02438521733672,100.0,42.487422210193635,42.70799661530588,,,,,,,,,,,
1997-01-17,5.609375,5.375,5.578125,5.40625,6850400.0,4.542544364929199,0.0,17.0246784845325,22.468280325597135,25.19170170146198,27.10207786230869,28.57012425205781,29.73562384823751,30.680000090481627,0.0,32.10864044889598,32.659623847319054,33.131671811687596,,,,,,,,,,
1997-01-20,5.484375,5.390625,5.421875,5.4375,4791200.0,4.568801403045654,100.0,35.41475028407554,32.88297840879592,32.62988808924436,33.027377787642095,33.59730429725832,34.17530775343292,34.70862951420027,100.0,35.60430933679014,35.97373729735757,36.29945038330824,36.58769648654485,,,,,,,,,
1997-01-21,5.71875,5.46875,5.46875,5.65625,8323200.0,4.7526044845581055,100.0,84.25848994394988,72.15577023552083,65.05723141570223,60.86261947851342,58.26841531162543,56.58042611241012,55.43042055663318,100.0,54.01855489580006,53.568848409057225,53.22190859923846,52.948743000305406,52.729848155959175,,,,,,,,
1997-01-22,5.65625,5.53125,5.65625,5.53125,10483200.0,4.647572994232178,0.0,45.19563387355777,48.05426196157217,47.60069488643663,46.930310801604804,46.43757208034831,46.115933997682525,45.914056138346616,0.0,45.71805396511986,45.67843568435319,45.66036946089881,45.656455251776386,45.661841584131025,45.673306392912814,,,,,,,
1997-01-23,5.9375,5.546875,5.546875,5.703125,13241600.0,4.791989326477051,100.0,75.90932412892393,69.24317311847878,64.87819131241964,61.91478654326334,59.878832582540085,58.444880422781985,57.405426250175175,100.0,56.03841464122449,55.575480422520606,55.206475498214296,54.90726102613276,54.66096275116994,54.455518739713604,54.28213044444175,,,,,,
1997-01-24,5.9375,5.78125,5.78125,5.921875,16844800.0,4.975792407989502,100.0,90.0719817207181,82.70851911899753,77.47934649625515,73.7198478641216,70.99526147992049,68.98271771494132,67.46121302120895,100.0,65.35358176677497,64.60398249963171,63.989801456539986,63.47904442965223,63.04870192496842,62.68189882389887,62.36603348490276,62.09153881700956,,,,,
1997-01-27,5.984375,5.75,5.921875,5.765625,10623200.0,4.8445048332214355,0.0,48.9563605691173,56.29985268630552,57.7471733082335,57.74005850615068,57.370381599147194,56.94826823319987,56.56083619174034,0.0,55.945299040169864,55.7083310210642,55.50847828947962,55.33894811825211,55.194135665342756,55.06953389410019,54.96154995723886,54.8673216438691,54.7845610800865,,,,
1997-01-28,5.90625,5.671875,5.796875,5.796875,9632000.0,4.870762348175049,100.0,56.837418816013994,60.119939955156504,60.43423286570681,59.91244074553822,59.24740558791545,58.632202415948754,58.10801410562821,100.0,57.31096592828048,57.0106053485206,56.75893255365075,56.54625716393997,56.364971487182004,56.20913841836499,56.07411619213849,55.95625559386759,55.852666671284936,55.7610422409049,,,
1997-01-29,5.875,5.765625,5.796875,5.8125,3542400.0,4.883890151977539,100.0,62.61032609943444,62.57368118081249,62.043458346451224,61.16029340756666,60.296320794387995,59.555020093145835,58.943619832939746,100.0,58.03370354805749,57.69473364973003,57.41181982245098,57.173355525005846,56.97042786322687,56.79617966924872,56.645301901917854,56.51364965169718,56.397957085915564,56.295626868846725,56.20457428515474,,
1997-01-30,5.828125,5.703125,5.8125,5.828125,4828800.0,4.897021770477295,100.0,70.50114862577503,65.73597749446282,63.99594239530138,62.61495385040216,61.485880750341636,60.58092411821124,59.8586890750682,100.0,58.8085732123912,58.422558160253324,58.10193928634769,57.83260135575767,57.60394407460493,57.407934010382924,57.23841746247909,57.09062758304041,56.96083065060431,56.84607071541269,56.743983680835804,,
1997-01-31,6.140625,5.875,5.90625,6.09375,16624800.0,5.120206356048584,100.0,96.3917791498944,89.1383764027634,83.3774213396926,79.1828187925859,76.09605365539016,73.77448137499042,71.98843187106087,100.0,69.45992131403979,68.5428532899528,67.78359700998928,67.14640821903481,66.60520076419243,66.14059139819123,65.73793589371604,65.38600004670799,65.07604415268335,64.80118145285707,64.5559212452495,,
1997-02-03,6.109375,5.875,6.078125,6.109375,10099200.0,5.133337020874023,100.0,96.72948229135282,89.75574528720219,84.05080719435313,79.8397584028141,76.71944537885983,74.36334495566344,72.54613937847415,100.0,69.9674935878077,69.03061948162073,68.2543356654723,67.60242011524915,67.04839089365086,66.57254326210838,66.15997340034299,65.79923736615706,65.48142533606323,65.19951180015468,64.94789217181071,,
1997-02-04,6.109375,5.890625,6.109375,5.921875,7872800.0,4.975792407989502,0.0,29.79752983497886,44.36522390108034,50.996597588390756,54.18877104633641,55.77413633247619,56.577877110427806,56.9860857636367,0.0,57.275367926423556,57.30224250750973,57.294891642423195,57.268754458497845,57.2326897175498,57.19185624939951,57.149279182499214,57.10672727233032,57.06521732146429,57.02531082318884,56.98729180935895,,
1997-02-05,5.890625,5.71875,5.8125,5.734375,11530400.0,4.8182477951049805,0.0,12.499489553650946,25.228048679685443,33.4545888872029,38.66204966462623,42.01080493695107,44.23493793160424,45.76733801214928,0.0,47.667667768115045,48.27927189553491,48.75477175584963,49.13252235947085,49.43831450763628,49.689955283085496,49.900038277214364,50.0776655384192,50.22954598760479,50.36071318119672,50.475004904022306,,
1997-02-06,5.796875,5.65625,5.734375,5.703125,8237600.0,4.791989326477051,0.0,10.472913515734177,22.772309485250446,31.078891464761412,36.48417089114563,40.03492857009277,42.43486418981504,44.113152004719936,0.0,46.23153014059185,46.92464299614031,47.46833230646731,47.90370992867294,48.258683831430346,48.55268840886219,48.799575660026164,49.00942902888326,49.1897300488334,49.34612643064774,49.48294882243019,,
1997-02-07,5.921875,5.703125,5.734375,5.84375,7291200.0,4.9101481437683105,100.0,63.594952530971526,53.39463921878986,51.67078953573319,51.76731727272025,52.18004509585581,52.568225935426476,52.87310842763628,100.0,53.270840751119586,53.397212438576446,53.492490648743626,53.56524630297266,53.62153749139413,53.66565069195574,53.700642414887724,53.72871559052675,53.751476924974334,53.77011259593828,53.78550884898557,,
1997-02-10,6.078125,5.890625,5.90625,5.984375,6757600.0,5.028307914733887,100.0,83.35179830338032,70.77630931062329,65.43881106722105,62.92002353643682,61.52995231505631,60.64967324308867,60.03271172661544,100.0,59.2050916440197,58.909343773403506,58.66373419957746,58.45622295858581,58.27850318513546,58.1245959219386,57.990055648734895,57.87149197314393,57.7662660958646,57.67228964838285,57.58788655954293,,
1997-02-11,6.015625,5.78125,5.984375,5.859375,8614400.0,4.923276424407959,0.0,42.42271870432996,47.27016192202993,48.921259254029046,50.05892995410723,50.91187356261277,51.54257260956867,52.006394270222586,0.0,52.606890687668944,52.80268275542101,52.954108843506376,53.0730754315298,53.16794081551822,53.2446424074473,53.30745548170961,53.35950204864968,53.40309387691222,53.4399659056837,53.47143691611215,,
1997-02-12,6.078125,5.828125,5.875,6.078125,9929600.0,5.107081413269043,100.0,78.82129663147218,71.82952260630175,67.85401413777404,65.48965627120916,63.96916251802255,62.91262776988145,62.13217886550929,100.0,61.047876310282625,60.65412694974146,60.32587964900403,60.04806420869649,59.80997770197825,59.603773891788116,59.423552239137756,59.264781803320766,59.12392212184824,58.998165293973145,58.885255579138054,,
